time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-06-14 09:30:00-04:00,MLTrader,32936b2fc7e9419c94d9832c55f1918c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-06-14 09:30:00-04:00,MLTrader,32936b2fc7e9419c94d9832c55f1918c,SPY,buy,market,fill,1,gtc,0.0,1,stock,540.8800048828125,92.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,e42c0f5993de48ce96c28941a65111e7,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,5158f779def04a3281dc9d38dc7e9485,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,94bb5b77d7de4ee99fd9ef1ea3d5e623,SPY,sell,market,new,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,51b70de548434c908de9c17135181541,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,94bb5b77d7de4ee99fd9ef1ea3d5e623,SPY,sell,market,fill,1,day,0.0,1,stock,544.3300170898438,92.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,51b70de548434c908de9c17135181541,SPY,sell,market,fill,1,gtc,0.0,1,stock,544.3300170898438,46.0,0.0
2024-06-27 09:30:00-04:00,MLTrader,e1af137a801a451c8547e10588d0610f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-27 09:30:00-04:00,MLTrader,e1af137a801a451c8547e10588d0610f,SPY,sell,market,fill,1,gtc,0.0,1,stock,545.3699951171875,115.0,0.0
