datetime,portfolio_value,cash,return
2024-01-20 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-22 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-23 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-24 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-25 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-26 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-27 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-29 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-30 09:30:00-05:00,100000.0,100000.0,0.0
2024-01-31 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-01 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-02 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-03 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-05 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-06 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-07 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-08 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-09 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-10 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-12 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-13 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-14 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-15 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-16 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-17 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-20 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-21 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-22 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-23 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-24 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-26 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-27 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-28 09:30:00-05:00,100000.0,100000.0,0.0
2024-02-29 09:30:00-05:00,100000.0,100000.0,0.0
2024-03-01 09:30:00-05:00,100000.0,100000.0,0.0
2024-03-02 09:30:00-05:00,100000.0,100000.0,0.0
2024-03-04 09:30:00-05:00,100000.0,100000.0,0.0
2024-03-05 09:30:00-05:00,100000.0,100000.0,0.0
2024-03-06 09:30:00-05:00,100000.0,100000.0,0.0
2024-03-07 09:30:00-05:00,100000.0,100000.0,0.0
2024-03-08 09:30:00-05:00,100000.0,100000.0,0.0
2024-03-09 09:30:00-05:00,100000.0,100000.0,0.0
2024-03-11 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-12 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-13 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-14 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-15 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-16 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-18 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-19 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-20 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-21 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-22 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-23 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-25 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-26 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-27 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-28 09:30:00-04:00,100000.0,100000.0,0.0
2024-03-29 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-01 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-02 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-03 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-04 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-05 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-06 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-08 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-09 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-10 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-11 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-12 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-13 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-15 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-16 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-17 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-18 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-19 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-20 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-22 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-23 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-24 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-25 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-26 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-27 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-29 09:30:00-04:00,100000.0,100000.0,0.0
2024-04-30 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-01 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-02 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-03 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-04 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-06 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-07 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-08 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-09 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-10 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-11 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-13 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-14 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-15 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-16 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-17 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-18 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-20 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-21 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-22 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-23 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-24 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-25 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-28 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-29 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-30 09:30:00-04:00,100000.0,100000.0,0.0
2024-05-31 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-01 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-03 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-04 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-05 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-06 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-07 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-08 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-10 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-11 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-12 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-13 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-14 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-15 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-17 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-18 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-19 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-20 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-21 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-22 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-24 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-25 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-26 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-27 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-28 09:30:00-04:00,100000.0,100000.0,0.0
2024-06-29 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-01 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-02 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-03 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-04 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-05 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-06 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-08 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-09 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-10 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-11 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-12 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-13 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-15 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-16 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-17 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-18 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-19 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-20 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-22 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-23 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-24 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-25 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-26 09:30:00-04:00,100000.0,100000.0,0.0
2024-07-27 09:30:00-04:00,100000.0,100000.0,0.0
