time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-06-14 09:30:00-04:00,MLTrader,864228ea7b564f8ba3ac42c61ad4b9f8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-06-14 09:30:00-04:00,MLTrader,864228ea7b564f8ba3ac42c61ad4b9f8,SPY,buy,market,fill,1,gtc,0.0,1,stock,540.8800048828125,92.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,3ab5f132149641c8995aef16a5402af7,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,a6f88452d7364a07a0af60f36a2d8f45,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,7ea34b81e4ad4c8ebee57390303e6925,SPY,sell,market,new,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,5229a7a3fd484dd8b6e66067ff2fad73,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,7ea34b81e4ad4c8ebee57390303e6925,SPY,sell,market,fill,1,day,0.0,1,stock,544.3300170898438,92.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,5229a7a3fd484dd8b6e66067ff2fad73,SPY,sell,market,fill,1,gtc,0.0,1,stock,544.3300170898438,46.0,0.0
2024-06-27 09:30:00-04:00,MLTrader,ec1becbcb69344bd84de30ff7becbfaf,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-27 09:30:00-04:00,MLTrader,ec1becbcb69344bd84de30ff7becbfaf,SPY,sell,market,fill,1,gtc,0.0,1,stock,545.3699951171875,115.0,0.0
